,id,age,education,marital_status,income,childrenhome,dt_customer,recency,wine_products,fruit_products,meat_products,fish_products,sweet_products,gold_products,total_products,deal_purchases,web_purchases,catalog_purchases,store_purchases,total_purchases,web_visits_permonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,total_cmp,complain,response
1252,5153,57,PhD,Married,77766.0,1,2013-02-22,97,1004,59,265,115,59,27,1529,2,11,10,11,32,6,1,0,0,0,0,1,0,1
1253,961,52,Graduation,Married,74716.0,1,2013-09-12,92,133,27,421,13,195,71,860,2,7,3,5,15,4,0,0,0,0,0,0,0,0
1254,5011,61,Graduation,Divorced,68118.0,1,2013-10-18,51,595,23,123,10,23,154,928,2,8,9,4,21,6,0,0,0,0,0,0,0,0
1255,6653,54,PhD,Married,55158.0,2,2012-07-30,72,293,0,87,4,11,23,418,4,7,2,5,14,7,0,0,0,0,0,0,0,1
1256,9094,69,2n Cycle,Married,62972.0,1,2012-08-03,39,313,15,47,20,0,192,587,2,7,4,3,14,6,0,0,0,0,0,0,0,1
1257,810,49,Graduation,Married,74190.0,1,2014-05-12,49,151,81,86,168,91,64,641,2,4,2,11,17,2,0,0,0,0,0,0,0,0
1258,5493,48,Graduation,Married,39356.0,2,2014-03-19,21,15,0,2,0,0,6,23,1,1,0,2,3,6,1,0,0,0,0,1,0,0
1259,2147,55,Graduation,Together,76653.0,0,2013-08-16,91,736,63,946,219,189,126,2279,1,4,7,11,22,2,0,0,1,1,0,2,0,0
1260,5107,51,PhD,Divorced,35860.0,2,2014-05-19,37,15,0,8,4,2,20,49,2,1,1,2,4,5,1,0,0,0,0,1,0,0
1261,3979,41,PhD,Divorced,90687.0,0,2013-05-22,98,982,17,672,23,34,51,1779,1,6,2,8,16,2,0,0,1,0,0,1,0,1
1262,6049,42,Master,Together,73450.0,0,2013-12-05,85,1142,51,415,90,69,37,1804,1,7,8,11,26,3,1,0,0,1,0,2,0,0
1263,8147,64,Graduation,Married,31454.0,2,2013-07-06,40,28,0,11,0,0,9,48,3,2,0,3,5,8,0,0,0,0,0,0,0,0
1264,1857,72,Graduation,Single,47139.0,2,2014-03-06,2,46,0,12,0,2,23,83,2,2,1,2,5,7,0,0,0,0,0,0,0,1
1265,3910,49,Graduation,Divorced,83829.0,0,2013-10-08,78,897,161,430,186,161,27,1862,0,4,7,6,17,1,1,0,1,1,0,3,0,1
1266,5207,61,PhD,Married,53378.0,2,2012-09-24,41,489,6,152,8,6,132,793,10,9,4,6,19,8,0,0,0,0,0,0,0,1
1267,11114,54,Graduation,Together,19656.0,1,2013-02-08,94,25,4,9,6,8,32,84,3,2,1,3,6,7,0,0,0,0,0,0,0,0
1268,5429,76,PhD,Married,45579.0,1,2013-08-20,10,145,1,33,2,1,1,183,1,4,1,4,9,6,0,0,0,0,0,0,0,0
1269,9400,66,2n Cycle,Single,85485.0,0,2014-06-21,73,630,26,611,44,18,54,1383,1,6,6,6,18,2,0,0,0,0,0,0,0,0
1270,1740,80,Graduation,Married,55956.0,0,2014-04-07,22,760,38,104,50,9,38,999,2,7,3,4,14,4,0,1,0,0,0,1,0,0
1271,7488,61,Master,Single,64191.0,1,2013-01-22,30,420,15,186,151,38,15,825,3,5,3,13,21,3,0,0,0,0,0,0,0,0
1272,195,52,Graduation,Single,38808.0,1,2012-08-26,21,125,17,52,3,19,30,246,4,5,1,4,10,8,1,0,0,0,0,1,0,1
1273,635,58,Master,Married,57183.0,2,2013-03-19,51,464,5,64,7,0,70,610,8,9,1,7,17,8,0,0,0,0,0,0,0,0
1274,7527,56,Master,Divorced,23748.0,1,2012-11-21,97,6,6,29,12,15,8,76,3,2,1,3,6,8,0,0,0,0,0,0,0,0
1275,10319,53,Graduation,Married,66303.0,1,2013-02-26,56,1090,12,96,16,12,60,1286,4,3,4,11,18,8,0,1,0,0,0,1,0,0
1276,2296,49,Master,Married,37368.0,1,2013-12-16,4,3,2,11,2,2,10,30,1,1,0,2,3,6,1,0,0,0,0,1,0,0
1277,10637,60,Graduation,Married,40800.0,3,2013-01-01,77,24,0,27,8,30,10,99,2,3,0,3,6,7,0,0,0,0,0,0,1,0
1278,2931,46,Graduation,Divorced,71847.0,0,2012-09-21,95,737,21,106,55,63,210,1192,0,6,7,9,22,3,0,0,0,1,0,1,0,0
1279,907,49,Graduation,Married,46149.0,1,2013-11-29,36,254,6,71,4,0,27,362,5,5,1,7,13,5,0,0,0,0,0,0,0,0
1280,3698,41,Graduation,Together,78687.0,0,2012-08-09,13,817,185,687,145,55,241,2130,1,4,6,8,18,2,0,0,1,0,0,1,0,1
1281,9516,53,2n Cycle,Divorced,49118.0,0,2012-08-18,90,620,54,239,99,98,119,1229,2,9,7,10,26,7,0,1,0,0,1,2,0,1
1282,679,67,PhD,Married,37633.0,2,2012-09-20,49,13,4,20,0,0,1,38,2,1,0,3,4,9,0,0,0,0,0,0,0,0
1283,7384,73,Master,Together,39767.0,0,2013-07-21,18,113,61,204,34,26,47,485,2,7,1,7,15,8,0,0,0,0,0,0,0,0
1284,5043,73,Basic,Married,26997.0,0,2012-11-05,89,7,23,78,133,49,144,434,2,4,2,5,11,7,0,0,0,0,0,0,0,0
1285,5267,54,Graduation,Divorced,33986.0,1,2013-03-14,43,16,2,18,2,1,5,44,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1286,339,52,PhD,Married,57091.0,1,2012-11-23,82,462,0,24,6,0,4,496,2,9,2,5,16,7,0,1,0,0,0,1,0,1
1287,2516,55,2n Cycle,Married,46831.0,2,2013-06-08,84,22,2,10,6,4,34,78,2,1,2,2,5,4,0,0,0,0,0,0,0,0
1288,9010,52,Master,Married,83151.0,0,2013-02-10,80,968,147,842,137,42,210,2346,1,5,7,10,22,2,1,0,1,1,0,3,0,1
1289,378,53,Graduation,Married,52531.0,0,2012-12-30,68,283,112,151,51,72,125,794,2,7,2,10,19,6,0,0,0,0,0,0,0,0
1290,4808,68,Graduation,Married,15759.0,0,2013-09-05,12,1,2,5,6,0,3,17,1,1,0,2,3,7,0,0,0,0,0,0,0,0
1291,5068,53,Graduation,Single,22804.0,1,2013-07-31,75,14,1,7,2,1,1,26,1,2,0,2,4,9,0,0,0,0,0,0,0,0
1292,7628,51,2n Cycle,Married,43050.0,1,2014-03-18,10,30,5,24,6,3,8,76,2,2,0,4,6,5,0,0,0,0,0,0,0,0
1293,7128,47,PhD,Single,42997.0,2,2013-12-07,91,4,0,5,0,1,5,15,1,1,0,2,3,7,0,0,0,0,0,0,0,0
1294,2811,61,PhD,Single,48918.0,2,2014-04-12,21,52,0,9,0,0,1,62,2,1,0,4,5,4,0,0,0,0,0,0,0,0
1295,3551,70,Master,Together,60033.0,1,2014-03-29,28,62,1,57,19,11,48,198,2,2,1,5,8,2,0,0,0,0,0,0,0,0
1296,1663,46,PhD,Together,34043.0,1,2013-10-25,97,20,2,14,3,0,10,49,1,2,0,2,4,9,0,0,0,0,0,0,0,0
1297,5543,58,Graduation,Together,57811.0,1,2013-06-24,49,545,7,114,37,21,78,802,5,7,2,11,20,5,0,1,0,0,0,1,0,0
1298,1577,78,Graduation,Married,78569.0,0,2014-02-19,14,558,79,622,207,175,95,1736,1,4,6,4,14,1,0,0,1,0,0,1,0,1
1299,10641,46,Graduation,Single,7500.0,2,2012-12-27,5,6,5,4,13,4,25,57,4,2,1,3,6,6,0,0,0,0,0,0,0,0
1300,5336,53,Master,Together,157733.0,1,2013-06-04,37,39,1,9,2,0,8,59,0,1,0,1,2,1,0,0,0,0,0,0,0,0
1301,6024,71,Graduation,Together,94384.0,0,2013-03-04,62,1111,24,790,160,45,172,2302,0,5,8,5,18,2,0,1,1,1,0,3,0,1
1302,1878,39,2n Cycle,Married,23148.0,0,2014-02-18,83,4,6,8,6,3,10,37,1,2,0,3,5,7,0,0,0,0,0,0,0,0
1303,3099,54,Graduation,Divorced,44267.0,2,2013-02-25,48,183,5,65,3,5,49,310,5,5,2,4,11,9,0,0,0,0,0,0,0,0
1304,6055,45,Graduation,Married,71626.0,0,2012-11-01,94,546,72,376,94,145,72,1305,1,5,5,8,18,3,0,1,0,0,0,1,0,0
1305,5841,58,Graduation,Together,60894.0,1,2013-06-28,61,606,7,155,10,0,54,832,5,10,3,8,21,7,0,0,0,0,0,0,0,0
1306,3972,48,Graduation,Together,50200.0,2,2013-04-03,70,266,6,51,8,6,64,401,6,7,1,5,13,8,0,0,0,0,0,0,0,0
1307,4394,59,PhD,Married,81051.0,0,2014-05-23,43,1142,29,249,38,29,14,1501,1,5,5,12,22,2,0,1,1,0,0,2,0,0
1308,5758,42,Graduation,Married,65169.0,0,2014-01-14,23,1074,0,69,0,0,46,1189,1,10,4,13,27,6,1,0,1,1,1,4,0,1
1309,6658,52,Graduation,Together,59868.0,1,2013-07-22,37,771,51,154,54,10,154,1194,7,11,2,12,25,6,0,0,0,0,0,0,0,0
1310,4603,64,PhD,Married,65695.0,1,2014-01-31,50,371,32,189,0,58,6,656,2,5,4,10,19,4,0,0,0,0,0,0,0,0
1311,8427,68,Master,Single,64857.0,0,2012-11-23,78,556,14,717,210,0,43,1540,1,7,5,10,22,4,0,0,0,0,0,0,0,0
1312,10260,59,Master,Together,45143.0,1,2013-08-26,74,202,5,74,11,5,14,311,3,6,1,5,12,7,0,0,0,0,0,0,0,0
1313,7143,69,2n Cycle,Together,74805.0,1,2013-11-06,14,209,162,209,41,162,37,820,5,4,7,10,21,2,0,0,0,0,0,0,0,0
1314,8789,35,2n Cycle,Married,59060.0,1,2014-01-11,77,35,40,111,36,40,12,274,3,3,1,7,11,4,0,0,0,0,0,0,0,0
1315,6197,62,PhD,Single,27238.0,2,2013-04-20,39,37,0,17,0,0,3,57,3,3,0,3,6,9,0,0,0,0,0,0,0,0
1316,4554,59,Graduation,Together,47009.0,1,2013-10-01,89,171,45,73,59,10,90,448,4,3,2,8,13,4,0,0,0,0,0,0,0,0
1317,4937,51,2n Cycle,Married,46094.0,2,2014-06-10,62,12,2,20,3,2,5,44,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1318,1920,52,Graduation,Married,40321.0,2,2013-07-29,59,44,4,21,6,0,27,102,2,3,0,3,6,7,0,0,0,0,0,0,0,0
1319,8749,40,Graduation,Together,37235.0,1,2014-02-01,68,20,2,9,4,6,20,61,1,1,1,2,4,4,0,0,0,0,0,0,0,0
1320,1650,64,Master,Married,81843.0,0,2013-04-22,13,779,86,537,34,69,138,1643,1,5,9,12,26,3,0,0,0,0,0,0,0,0
1321,10377,66,Master,Together,46692.0,1,2013-06-06,37,170,6,97,24,12,88,397,3,6,1,5,12,6,0,0,0,0,0,0,0,0
1322,9206,56,Graduation,Together,77382.0,1,2014-01-07,36,491,48,231,112,105,134,1121,2,5,7,12,24,1,0,0,1,0,0,1,0,0
1323,10971,47,Graduation,Single,37774.0,2,2012-09-03,28,173,8,107,7,2,176,473,4,7,2,3,12,9,1,0,0,0,0,1,1,1
1324,6398,50,Basic,Married,18393.0,1,2014-03-29,2,7,10,13,16,0,4,50,2,3,0,3,6,8,0,0,0,0,0,0,0,0
1325,9212,62,Master,Married,72828.0,1,2013-02-14,17,1205,0,235,19,14,205,1678,6,6,3,13,22,7,0,0,0,0,0,0,0,0
1326,7937,42,Graduation,Married,24711.0,0,2014-04-18,86,10,7,25,6,3,7,58,1,3,0,3,6,7,0,0,0,0,0,0,0,0
1327,839,49,PhD,Married,45503.0,1,2013-09-25,54,97,4,44,6,1,18,170,1,3,1,4,8,5,0,0,0,0,0,0,0,0
1328,4246,42,Master,Single,6560.0,0,2013-12-12,2,67,11,26,4,3,262,373,0,1,0,1,2,17,0,0,0,0,0,0,0,0
1329,158,79,PhD,Together,71604.0,0,2013-11-17,3,345,53,528,98,75,97,1196,1,8,3,5,16,4,1,0,0,0,0,1,0,1
1330,4832,45,Graduation,Married,27244.0,1,2014-03-07,84,6,5,17,3,24,46,101,2,2,2,2,6,7,0,0,0,0,0,0,0,0
1331,5621,55,Graduation,Married,48752.0,2,2012-12-12,8,73,57,100,71,15,0,316,5,6,1,5,12,9,0,0,0,0,0,0,0,1
1332,1945,62,Graduation,Married,71434.0,1,2013-09-18,4,711,36,217,172,96,168,1400,3,7,4,7,18,4,0,1,0,1,0,2,0,0
1333,5147,76,Graduation,Single,90842.0,0,2013-07-29,57,774,70,118,182,187,93,1424,1,4,9,13,26,1,0,0,0,0,0,0,0,0
1334,2535,46,Master,Married,88097.0,1,2012-08-18,24,163,0,480,0,126,75,844,1,6,5,8,19,9,0,1,1,1,0,3,0,1
1335,11039,49,Graduation,Married,51948.0,1,2013-09-17,51,82,33,54,71,30,41,311,2,5,2,4,11,5,0,0,0,0,0,0,0,0
1336,9495,42,Graduation,Together,71853.0,0,2013-05-08,29,358,108,413,141,97,32,1149,1,2,8,6,16,1,0,0,0,0,0,0,0,0
1337,9635,41,Master,Married,35876.0,0,2014-04-20,13,66,2,40,4,3,14,129,1,3,1,3,7,6,0,0,0,0,0,0,0,0
1338,2173,72,Graduation,Widow,40049.0,1,2013-10-16,23,13,6,7,0,3,3,32,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1339,942,42,Graduation,Single,39660.0,1,2012-08-08,36,139,13,78,20,13,36,299,3,7,1,3,11,9,0,0,0,0,0,0,0,1
1340,9386,62,Graduation,Together,50127.0,1,2014-05-29,88,274,0,21,4,6,15,320,1,5,1,6,12,6,0,1,0,0,0,1,0,0
1341,5510,47,Master,Married,43263.0,1,2012-11-21,2,262,6,61,0,10,102,441,3,5,2,6,13,5,0,0,0,0,0,0,0,0
1342,873,75,Master,Married,62845.0,2,2012-10-01,3,1099,0,45,0,0,34,1178,11,3,4,10,17,8,0,1,0,0,0,1,0,1
1343,2253,34,Graduation,Married,18929.0,0,2013-02-16,15,32,0,8,23,4,18,85,1,1,0,4,5,6,0,0,0,0,0,0,0,0
1344,5181,42,Basic,Single,24367.0,1,2013-03-20,58,2,4,2,0,11,5,24,1,1,0,2,3,9,0,0,0,0,0,0,0,0
1345,979,49,Graduation,Single,33249.0,1,2013-02-20,11,6,10,21,19,14,42,112,2,2,1,3,6,6,0,0,0,0,0,0,0,0
1346,10390,65,2n Cycle,Married,26887.0,1,2013-02-10,27,6,7,4,3,4,6,30,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1347,4698,41,PhD,Married,50150.0,0,2013-06-20,32,135,46,92,65,61,11,410,2,5,2,7,14,5,0,0,0,0,0,0,0,0
1348,7793,48,Graduation,Together,62061.0,1,2013-08-31,12,641,7,84,0,30,38,800,3,10,4,7,21,6,0,1,0,0,0,1,0,0
1349,1745,62,PhD,Divorced,85696.0,0,2013-05-03,88,714,76,395,116,0,12,1313,1,4,6,9,19,1,0,0,0,0,0,0,0,1
1350,10590,68,PhD,Together,76542.0,0,2013-03-30,91,794,73,573,0,29,14,1483,1,4,8,10,22,2,0,0,0,0,0,0,0,0
1351,5080,31,Graduation,Single,70515.0,0,2013-10-21,12,420,0,452,182,64,140,1258,1,6,6,4,16,2,0,0,0,0,0,0,0,1
1352,8369,37,Graduation,Together,18227.0,1,2012-11-08,21,1,2,7,4,3,11,28,1,0,1,2,3,8,0,0,0,0,0,0,0,0
1353,5232,59,Graduation,Married,69139.0,1,2014-01-27,23,86,12,75,33,15,6,227,1,4,1,5,10,4,0,0,0,0,0,0,0,0
1354,2407,42,Graduation,Married,69109.0,0,2012-11-09,10,823,25,459,124,29,95,1555,1,6,6,7,19,4,0,0,1,0,0,1,0,1
1355,3834,62,Graduation,Single,69627.0,1,2013-03-17,35,231,161,215,171,30,53,861,2,8,2,11,21,5,0,0,0,0,0,0,0,0
1356,7912,46,Graduation,Married,38136.0,1,2013-04-22,69,8,15,27,0,20,33,103,2,3,1,2,6,8,1,0,0,0,0,1,0,0
1357,7712,78,PhD,Single,62159.0,0,2014-04-28,68,182,17,259,77,70,29,634,1,6,2,10,18,4,0,0,0,0,0,0,0,0
1358,1065,61,Graduation,Single,80695.0,0,2013-12-29,85,557,129,984,193,37,18,1918,1,5,8,5,18,2,0,0,0,0,0,0,0,0
1359,7275,53,Master,Single,33316.0,2,2013-10-04,34,79,1,31,4,4,12,131,3,2,1,4,7,6,0,0,0,0,0,0,0,0
1360,1343,56,Graduation,Together,58554.0,2,2012-09-26,55,368,24,68,38,0,88,586,6,8,2,6,16,7,0,0,0,0,0,0,0,0
1361,1384,32,Basic,Married,17256.0,1,2013-11-23,10,6,4,14,8,8,22,62,2,2,1,2,5,8,1,0,0,0,0,1,0,0
1362,9967,50,Graduation,Divorced,53034.0,2,2013-05-30,30,160,15,196,15,11,50,447,8,6,1,7,14,8,0,0,0,0,0,0,0,0
1363,6181,74,2n Cycle,Together,52203.0,0,2012-07-31,36,488,21,238,56,108,28,939,1,8,7,11,26,6,0,0,0,0,0,0,0,0
1364,10507,47,2n Cycle,Divorced,59601.0,1,2013-07-25,14,691,7,69,0,7,23,797,4,2,2,7,11,8,0,1,0,0,0,1,0,0
1365,2674,66,Master,Single,75154.0,1,2012-09-04,79,543,10,205,160,143,82,1143,1,6,3,6,15,3,0,0,0,0,0,0,0,1
1366,2698,48,Graduation,Single,47025.0,1,2013-11-07,52,254,7,108,20,0,26,415,3,6,3,5,14,6,0,0,0,0,0,0,0,0
1367,3231,51,Graduation,Married,37971.0,1,2013-11-25,97,5,4,10,2,2,7,30,1,1,0,3,4,8,0,0,0,0,0,0,0,0
1368,4096,56,Master,Divorced,41335.0,1,2013-12-26,24,112,19,21,16,14,5,187,3,4,1,4,9,7,0,0,0,0,0,0,0,0
1369,10476,66,Graduation,Married,67267.0,1,2014-05-13,0,134,11,59,15,2,30,251,1,3,2,5,10,2,0,0,0,0,0,0,0,0
1370,5948,49,Graduation,Single,57338.0,1,2014-04-29,96,143,6,52,11,8,17,237,2,4,1,5,10,5,0,0,0,0,0,0,0,0
1371,9140,64,2n Cycle,Together,50523.0,2,2013-12-25,89,51,4,24,4,7,1,91,2,2,0,4,6,6,0,0,0,0,0,0,0,0
1372,10258,59,Master,Single,35791.0,3,2013-05-06,94,27,0,5,0,0,3,35,2,1,0,3,4,8,0,0,0,0,0,0,0,0
1373,5675,64,PhD,Divorced,50611.0,1,2012-10-04,98,459,0,24,6,0,4,493,6,4,5,7,16,6,0,1,0,0,0,1,0,0
1374,4743,55,PhD,Married,56242.0,1,2013-03-03,72,689,8,167,11,8,88,971,5,8,4,11,23,6,0,0,0,0,0,0,0,0
1375,8805,64,Graduation,Single,48904.0,1,2012-12-02,1,283,10,38,0,13,27,371,4,7,2,4,13,8,0,0,0,0,0,0,0,0
1376,1542,49,Graduation,Single,56243.0,3,2013-12-30,26,347,0,35,4,3,7,396,6,4,2,8,14,5,0,0,0,0,0,0,0,0
1377,6770,39,Graduation,Married,21355.0,1,2013-08-20,5,5,13,14,0,5,31,68,2,2,1,2,5,6,1,0,0,0,0,1,0,1
1378,8773,53,Master,Together,57420.0,1,2013-06-25,22,280,0,18,0,0,24,322,3,5,1,6,12,7,0,1,0,0,0,1,0,0
1379,10475,54,Master,Together,50943.0,1,2013-04-01,39,187,5,65,26,20,14,317,2,4,2,6,12,5,0,0,0,0,0,0,0,0
1380,10420,69,Master,Divorced,46390.0,1,2014-05-05,56,95,14,64,2,9,38,222,1,4,2,3,9,7,0,0,0,0,0,0,0,0
1381,7514,68,2n Cycle,Together,54342.0,2,2013-07-03,74,84,10,34,11,10,28,177,4,3,1,4,8,6,0,0,0,0,0,0,0,0
1382,2902,66,Graduation,Together,52028.5,2,2012-09-03,87,19,4,12,2,2,6,45,1,1,0,3,4,5,0,0,0,0,0,0,0,0
1383,4345,60,2n Cycle,Single,46805.0,2,2014-01-12,49,5,1,9,2,0,4,21,1,1,0,2,3,7,0,0,0,0,0,0,0,0
1384,793,51,Graduation,Married,20895.0,1,2012-10-06,24,18,3,17,3,0,4,45,1,2,0,3,5,9,0,0,0,0,0,0,0,0
1385,10909,76,Graduation,Married,92344.0,0,2014-01-15,9,992,24,694,51,19,119,1899,0,5,10,5,20,1,1,0,1,0,0,2,0,0
1386,3769,52,PhD,Together,55212.0,1,2014-03-02,17,25,1,13,0,0,3,42,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1387,8702,48,2n Cycle,Together,26907.0,2,2013-08-20,10,9,1,7,0,3,2,22,2,1,0,3,4,7,0,0,0,0,0,0,0,0
1388,4791,44,Graduation,Together,44964.0,2,2012-12-16,35,19,1,17,2,0,2,41,1,1,0,3,4,8,0,0,0,0,0,0,0,0
1389,2963,45,Graduation,Together,75507.0,0,2014-05-02,56,709,93,374,104,80,80,1440,1,8,6,6,20,3,0,0,0,0,0,0,0,0
1390,8216,52,Master,Married,53761.0,2,2013-10-11,7,158,0,76,13,7,71,325,6,4,4,3,11,5,0,0,0,0,0,0,0,0
1391,8140,51,Graduation,Together,22682.0,1,2013-10-03,51,10,14,29,4,2,36,95,3,2,1,4,7,4,0,0,0,0,0,0,0,0
1392,10146,52,PhD,Together,38887.0,1,2014-03-02,17,25,1,13,0,0,3,42,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1393,5289,49,2n Cycle,Single,41658.0,2,2012-11-09,30,8,4,12,15,4,29,72,2,1,1,2,4,4,0,0,0,0,0,0,0,0
1394,2587,52,PhD,Married,29791.0,1,2014-05-15,21,14,0,6,0,0,0,20,2,2,0,3,5,5,0,0,0,0,0,0,0,0
1395,4405,68,Master,Married,63915.0,2,2013-07-30,2,622,7,115,30,0,15,789,2,6,3,12,21,5,0,0,0,0,0,0,0,0
1396,8663,50,Graduation,Divorced,39996.0,2,2014-05-22,85,11,0,3,0,0,1,15,1,1,0,2,3,6,0,0,0,0,0,0,0,0
1397,2589,52,Graduation,Divorced,26759.0,1,2014-02-07,65,25,3,16,8,5,2,59,2,2,1,3,6,6,0,0,0,0,0,0,0,0
1398,3421,56,Master,Divorced,63841.0,1,2013-04-21,64,635,15,100,20,7,131,908,1,9,3,9,21,6,0,0,0,0,0,0,0,0
1399,10490,55,PhD,Married,51039.0,2,2012-12-10,11,100,64,79,65,0,109,417,2,6,2,4,12,7,0,0,0,0,0,0,0,0
1400,4094,63,Graduation,Married,60544.0,2,2012-08-25,92,201,2,43,3,5,35,289,4,5,1,5,11,6,0,0,0,0,0,0,0,0
1401,9958,52,Graduation,Married,65685.0,1,2014-03-29,54,642,14,49,0,7,57,769,1,9,2,9,20,5,0,0,0,0,0,0,0,0
1402,2534,71,Graduation,Married,37716.0,1,2014-04-21,4,97,1,41,6,2,41,188,2,4,1,3,8,7,0,0,0,0,0,0,0,0
1403,4188,67,Graduation,Single,36864.0,1,2012-08-13,53,204,5,39,17,0,89,354,3,5,2,4,11,8,0,0,0,0,0,0,0,1
1404,6613,54,Master,Married,44511.0,1,2012-10-12,39,513,7,133,46,14,14,727,6,8,4,8,20,8,0,0,0,0,0,0,0,0
1405,10827,57,PhD,Married,36947.0,2,2012-08-07,49,88,3,21,4,1,29,146,4,3,0,4,7,9,0,0,0,0,0,0,0,0
1406,5491,73,Master,Together,47352.0,1,2013-04-11,70,172,12,112,8,0,15,319,4,6,1,5,12,7,0,0,0,0,0,0,0,0
1407,8402,71,Master,Married,67087.0,1,2013-12-17,40,329,35,222,130,35,43,794,2,7,5,8,20,4,0,0,0,0,0,0,0,0
1408,8783,74,Graduation,Married,57045.0,1,2012-09-08,40,296,13,104,11,13,17,454,3,4,2,9,15,3,0,0,0,0,0,0,0,0
1409,10010,71,PhD,Divorced,36957.0,2,2012-09-06,43,100,2,16,2,1,31,152,4,3,2,2,7,9,0,0,0,0,0,0,0,1
1410,618,47,PhD,Married,69389.0,1,2012-09-28,17,422,7,238,69,46,15,797,1,7,2,12,21,4,0,0,0,0,0,0,0,0
1411,9121,52,Graduation,Married,80134.0,1,2013-05-20,40,1218,16,272,104,0,80,1690,2,5,3,6,14,6,0,1,1,1,0,3,0,1
1412,361,55,Master,Married,43142.0,2,2014-02-18,84,5,1,7,2,1,4,20,1,1,0,2,3,7,0,0,0,0,0,0,0,0
1413,4310,80,Graduation,Married,80589.0,0,2014-01-22,25,507,93,520,242,40,26,1428,1,5,10,5,20,1,0,0,0,1,0,1,0,1
1414,2678,34,Graduation,Single,34412.0,1,2013-02-13,62,52,12,50,4,36,55,209,3,5,0,3,8,9,0,0,0,0,0,0,0,0
1415,6376,45,Graduation,Single,57537.0,1,2013-06-10,83,191,56,139,51,8,100,545,4,4,3,8,15,4,0,0,0,0,0,0,0,0
1416,524,58,Basic,Together,22634.0,0,2013-01-16,47,2,23,11,8,6,46,96,1,2,1,2,5,8,0,0,0,0,0,0,0,0
1417,10341,76,Graduation,Together,51315.0,0,2014-02-23,45,68,28,39,16,30,41,222,1,2,2,5,9,2,0,0,0,0,0,0,0,0
1418,5654,52,Graduation,Married,36026.0,3,2014-03-16,34,20,4,10,6,4,17,61,2,2,0,3,5,6,0,0,0,0,0,0,0,0
1419,4098,51,Graduation,Married,24639.0,2,2014-01-28,3,20,3,16,0,4,1,44,3,2,0,4,6,6,0,0,0,0,0,0,0,0
1420,5824,52,PhD,Together,34578.0,3,2014-04-11,1,7,0,1,0,0,0,8,1,1,0,2,3,6,0,0,0,0,0,0,0,0
1421,7000,52,2n Cycle,Single,65704.0,0,2013-10-13,18,279,172,74,38,8,246,817,1,2,10,10,22,1,0,0,0,0,0,0,0,0
1422,2561,58,Graduation,Single,63810.0,1,2012-11-11,45,977,12,253,16,12,101,1371,4,4,3,12,19,8,0,1,0,0,0,1,0,0
1423,5229,55,PhD,Together,54132.0,1,2014-02-16,81,30,1,8,0,0,3,42,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1424,4086,65,Graduation,Married,18690.0,0,2012-12-28,77,6,1,7,23,4,19,60,1,1,1,2,4,8,0,0,0,0,0,0,0,0
1425,2428,54,Graduation,Married,28164.0,1,2013-05-04,23,3,18,26,11,8,12,78,3,2,0,4,6,7,0,0,0,0,0,0,0,0
1426,8254,50,PhD,Married,34596.0,1,2013-04-13,48,14,0,2,0,0,7,23,1,1,0,2,3,8,0,0,0,0,0,0,0,0
1427,2836,52,PhD,Married,43269.0,1,2013-09-16,61,10,1,7,0,0,1,19,1,1,0,2,3,8,0,0,0,0,0,0,0,0
1428,8418,66,2n Cycle,Single,38741.0,2,2014-03-30,60,7,10,17,8,6,13,61,2,2,0,3,5,7,0,0,0,0,0,0,0,0
1429,1362,52,Graduation,Single,31907.0,0,2013-03-04,75,33,87,64,175,16,74,449,1,6,1,6,13,7,0,0,0,0,0,0,0,0
1430,7152,41,Master,Married,27100.0,1,2013-04-05,64,12,0,13,2,0,10,37,1,1,0,3,4,7,0,0,0,0,0,0,0,0
1431,10033,51,2n Cycle,Divorced,31163.0,1,2014-02-13,54,2,3,10,11,2,10,38,1,1,0,3,4,6,0,0,0,0,0,0,0,0
1432,9349,39,Graduation,Married,92533.0,0,2013-12-19,84,693,21,118,110,147,42,1131,1,6,5,11,22,2,0,0,1,1,0,2,0,0
1433,274,51,Graduation,Single,34853.0,2,2013-12-23,75,9,3,15,2,3,2,34,2,2,0,3,5,6,0,0,0,0,0,0,0,0
1434,3388,57,Graduation,Divorced,70844.0,2,2013-10-30,16,129,26,67,3,67,2,294,5,6,1,5,12,7,0,0,0,0,0,0,0,0
1435,922,45,2n Cycle,Married,31086.0,2,2013-05-04,79,16,2,11,3,0,16,48,2,1,1,2,4,8,1,0,0,0,0,1,0,0
1436,8588,63,Graduation,Married,60544.0,2,2012-08-25,92,201,2,43,3,5,35,289,4,5,1,5,11,6,0,0,0,0,0,0,0,0
1437,2518,38,2n Cycle,Together,20491.0,0,2013-01-25,16,5,4,5,4,2,10,30,1,0,1,2,3,7,0,0,0,0,0,0,0,0
